name,kauffman
12n_837,3*a**4*z**4 - a**4*z**2 + a**3*z**7 + 9*a**3*z**5 - 8*a**3*z**3 + 5*a**2*z**8 + 2*a**2*z**6 - 3*a**2*z**4 + a**2*z**2 + 8*a*z**9 - 9*a*z**7 + 11*a*z**5 - 6*a*z**3 + 4*z**10 + 10*z**8 - 24*z**6 + 8*z**4 + 5*z**2 - 1 + 20*z**9/a - 32*z**7/a + 2*z**5/a + 8*z**3/a + 4*z**10/a**2 + 18*z**8/a**2 - 53*z**6/a**2 + 24*z**4/a**2 + 5*z**2/a**2 - 4/a**2 + 12*z**9/a**3 - 16*z**7/a**3 - 8*z**5/a**3 + 6*z**3/a**3 + 2*z/a**3 + 13*z**8/a**4 - 26*z**6/a**4 + 10*z**4/a**4 + 2*z**2/a**4 - 2/a**4 + 6*z**7/a**5 - 8*z**5/a**5 + 2*z/a**5 + z**6/a**6
12n_838,a**8*z**8 - 6*a**8*z**6 + 11*a**8*z**4 - 6*a**8*z**2 + a**8 + 2*a**7*z**9 - 12*a**7*z**7 + 22*a**7*z**5 - 14*a**7*z**3 + 4*a**7*z + a**6*z**10 - 4*a**6*z**8 + 11*a**6*z**4 - 9*a**6*z**2 + 2*a**6 + 3*a**5*z**9 - 17*a**5*z**7 + 30*a**5*z**5 - 22*a**5*z**3 + 6*a**5*z + a**4*z**10 - 5*a**4*z**8 + 7*a**4*z**6 - 3*a**4*z**4 - 4*a**4*z**2 + 2*a**4 + a**3*z**9 - 5*a**3*z**7 + 8*a**3*z**5 - 8*a**3*z**3 + 2*a**3*z + a**2*z**6 - 3*a**2*z**4 - a**2*z**2 + 2*a**2 + 2
12n_839,z**7/a - 2*z**5/a + 5*z**8/a**2 - 16*z**6/a**2 + 11*z**4/a**2 + 2*z**2/a**2 - 2/a**2 + 8*z**9/a**3 - 28*z**7/a**3 + 26*z**5/a**3 - 6*z**3/a**3 + z/a**3 + 4*z**10/a**4 - 2*z**8/a**4 - 26*z**6/a**4 + 28*z**4/a**4 - 3*z**2/a**4 - 1/a**4 + 17*z**9/a**5 - 57*z**7/a**5 + 58*z**5/a**5 - 25*z**3/a**5 + 4*z/a**5 + 4*z**10/a**6 + z**8/a**6 - 26*z**6/a**6 + 27*z**4/a**6 - 11*z**2/a**6 + a**(-6) + 9*z**9/a**7 - 24*z**7/a**7 + 31*z**5/a**7 - 25*z**3/a**7 + 6*z/a**7 + 8*z**8/a**8 - 15*z**6/a**8 + 16*z**4/a**8 - 10*z**2/a**8 + 2/a**8 + 4*z**7/a**9 + z**5/a**9 - 3*z**3/a**9 + 2*z/a**9 + z**6/a**10 + 6*z**4/a**10 - 4*z**2/a**10 + a**(-10) + 3*z**3/a**11 - z/a**11
12n_840,a**2*z**6 - 2*a**2*z**4 + 4*a*z**7 - 9*a*z**5 + 2*a*z**3 + 8*z**8 - 23*z**6 + 19*z**4 - 9*z**2 + 3 + 8*z**9/a - 22*z**7/a + 19*z**5/a - 8*z**3/a + z/a + 3*z**10/a**2 + 5*z**8/a**2 - 36*z**6/a**2 + 49*z**4/a**2 - 25*z**2/a**2 + 5/a**2 + 14*z**9/a**3 - 44*z**7/a**3 + 54*z**5/a**3 - 24*z**3/a**3 + 3*z/a**3 + 3*z**10/a**4 + z**8/a**4 - 18*z**6/a**4 + 36*z**4/a**4 - 24*z**2/a**4 + 5/a**4 + 6*z**9/a**5 - 17*z**7/a**5 + 31*z**5/a**5 - 23*z**3/a**5 + 5*z/a**5 + 4*z**8/a**6 - 6*z**6/a**6 + 11*z**4/a**6 - 12*z**2/a**6 + 3/a**6 + z**7/a**7 + 5*z**5/a**7 - 9*z**3/a**7 + 3*z/a**7 + 3*z**4/a**8 - 4*z**2/a**8 + a**(-8)
12n_841,a**2*z**2 + a*z**5 + 3*a*z**3 - a*z + 2*z**8 - 6*z**6 + 12*z**4 - 7*z**2 + 2 + 4*z**9/a - 13*z**7/a + 13*z**5/a - 2*z/a + 2*z**10/a**2 + z**8/a**2 - 23*z**6/a**2 + 35*z**4/a**2 - 20*z**2/a**2 + 3/a**2 + 9*z**9/a**3 - 29*z**7/a**3 + 20*z**5/a**3 - 2*z/a**3 + 2*z**10/a**4 + 3*z**8/a**4 - 31*z**6/a**4 + 36*z**4/a**4 - 16*z**2/a**4 + 3/a**4 + 5*z**9/a**5 - 15*z**7/a**5 + 5*z**5/a**5 + 6*z**3/a**5 - 2*z/a**5 + 4*z**8/a**6 - 14*z**6/a**6 + 13*z**4/a**6 - 4*z**2/a**6 + a**(-6) + z**7/a**7 - 3*z**5/a**7 + 3*z**3/a**7 - z/a**7
12n_842,a**6*z**6 - a**6*z**4 + 5*a**5*z**7 - 8*a**5*z**5 + 3*a**5*z**3 + 11*a**4*z**8 - 22*a**4*z**6 + 13*a**4*z**4 - 3*a**4*z**2 + 12*a**3*z**9 - 19*a**3*z**7 + 2*a**3*z**5 + 2*a**3*z**3 + a**3*z + 5*a**2*z**10 + 15*a**2*z**8 - 54*a**2*z**6 + 39*a**2*z**4 - 9*a**2*z**2 + 25*a*z**9 - 51*a*z**7 + 32*a*z**5 - 13*a*z**3 + 4*a*z + 5*z**10 + 15*z**8 - 47*z**6 + 38*z**4 - 13*z**2 + 2 + 13*z**9/a - 24*z**7/a + 31*z**5/a - 24*z**3/a + 6*z/a + 11*z**8/a**2 - 16*z**6/a**2 + 19*z**4/a**2 - 12*z**2/a**2 + 2/a**2 + 3*z**7/a**3 + 9*z**5/a**3 - 12*z**3/a**3 + 3*z/a**3 + 6*z**4/a**4 - 5*z**2/a**4 + a**(-4)
12n_843,3*a**9*z**5 - 4*a**9*z**3 + a**8*z**8 + 6*a**8*z**6 - 12*a**8*z**4 + 3*a**8*z**2 + 3*a**7*z**9 + 2*a**7*z**7 - 11*a**7*z**5 + 10*a**7*z**3 - 3*a**7*z + 2*a**6*z**10 + 8*a**6*z**8 - 19*a**6*z**6 + 12*a**6*z**4 - 3*a**6*z**2 + a**6 + 12*a**5*z**9 - 11*a**5*z**7 - 18*a**5*z**5 + 26*a**5*z**3 - 6*a**5*z + 2*a**4*z**10 + 21*a**4*z**8 - 52*a**4*z**6 + 40*a**4*z**4 - 13*a**4*z**2 + 2*a**4 + 9*a**3*z**9 - 2*a**3*z**7 - 19*a**3*z**5 + 15*a**3*z**3 - 4*a**3*z + 14*a**2*z**8 - 22*a**2*z**6 + 12*a**2*z**4 - 7*a**2*z**2 + a**2 + 11*a*z**7 - 14*a*z**5 + 3*a*z**3 - a*z + 5*z**6 - 4*z**4 + 1 + z**5/a
12n_844,a**4*z**8 - 5*a**4*z**6 + 9*a**4*z**4 - 7*a**4*z**2 + 2*a**4 + 3*a**3*z**9 - 15*a**3*z**7 + 23*a**3*z**5 - 11*a**3*z**3 + 2*a**3*z + 2*a**2*z**10 - 4*a**2*z**8 - 14*a**2*z**6 + 37*a**2*z**4 - 22*a**2*z**2 + 4*a**2 + 9*a*z**9 - 40*a*z**7 + 53*a*z**5 - 25*a*z**3 + 5*a*z + 2*z**10 + 2*z**8 - 32*z**6 + 48*z**4 - 27*z**2 + 5 + 6*z**9/a - 20*z**7/a + 23*z**5/a - 23*z**3/a + 9*z/a + 7*z**8/a**2 - 20*z**6/a**2 + 19*z**4/a**2 - 15*z**2/a**2 + 3/a**2 + 5*z**7/a**3 - 6*z**5/a**3 - 6*z**3/a**3 + 6*z/a**3 + 3*z**6/a**4 - z**4/a**4 + z**5/a**5 + 3*z**3/a**5 + 3*z**2/a**6 - 1/a**6
12n_845,3*a**7*z**3 - a**7*z + a**6*z**6 + 6*a**6*z**4 - 4*a**6*z**2 + 4*a**5*z**7 - a**5*z**5 + a**5*z**3 + 6*a**4*z**8 - 8*a**4*z**6 + 4*a**4*z**4 + a**4*z**2 - a**4 + 5*a**3*z**9 - 7*a**3*z**7 + 4*a**3*z**5 - 7*a**3*z**3 + 4*a**3*z + 2*a**2*z**10 + 3*a**2*z**8 - 11*a**2*z**6 - 3*a**2*z**4 + 7*a**2*z**2 - 2*a**2 + 9*a*z**9 - 26*a*z**7 + 24*a*z**5 - 16*a*z**3 + 5*a*z + 2*z**10 - 14*z**6 + 14*z**4 - 4*z**2 + 4*z**9/a - 14*z**7/a + 15*z**5/a - 7*z**3/a + 2*z/a + 3*z**8/a**2 - 12*z**6/a**2 + 15*z**4/a**2 - 6*z**2/a**2 + z**7/a**3 - 4*z**5/a**3 + 4*z**3/a**3
12n_846,3*a**5*z**5 - 8*a**5*z**3 + 3*a**5*z + a**4*z**8 + 2*a**4*z**6 - 13*a**4*z**4 + 10*a**4*z**2 - a**4 + 3*a**3*z**9 - 12*a**3*z**7 + 24*a**3*z**5 - 25*a**3*z**3 + 7*a**3*z + 2*a**2*z**10 - 7*a**2*z**8 + 17*a**2*z**6 - 24*a**2*z**4 + 16*a**2*z**2 - 3*a**2 + 7*a*z**9 - 28*a*z**7 + 49*a*z**5 - 32*a*z**3 + 5*a*z + 2*z**10 - 4*z**8 + 5*z**6 - 2*z**4 + 6*z**2 - 2 + 4*z**9/a - 12*z**7/a + 19*z**5/a - 10*z**3/a + z/a + 4*z**8/a**2 - 7*z**6/a**2 + 2*z**4/a**2 + 3*z**2/a**2 - 1/a**2 + 4*z**7/a**3 - 8*z**5/a**3 + 3*z**3/a**3 + 3*z**6/a**4 - 7*z**4/a**4 + 3*z**2/a**4 + z**5/a**5 - 2*z**3/a**5
12n_847,2*a**7*z**3 + a**6*z**6 + 5*a**6*z**4 - 4*a**6*z**2 + a**6 + a**5*z**9 - 3*a**5*z**7 + 12*a**5*z**5 - 9*a**5*z**3 + 3*a**5*z + a**4*z**10 - 2*a**4*z**8 + 6*a**4*z**6 + 2*a**4*z**4 - 9*a**4*z**2 + 3*a**4 + 4*a**3*z**9 - 10*a**3*z**7 + 19*a**3*z**5 - 21*a**3*z**3 + 7*a**3*z + a**2*z**10 + 2*a**2*z**8 - 4*a**2*z**6 - a**2*z**4 - 4*a**2*z**2 + 2*a**2 + 3*a*z**9 - 4*a*z**7 - a*z**5 - 5*a*z**3 + 4*a*z + 4*z**8 - 8*z**6 - z**4 + 4*z**2 + 3*z**7/a - 8*z**5/a + 5*z**3/a + z**6/a**2 - 3*z**4/a**2 + 3*z**2/a**2 - 1/a**2
12n_848,a**11*z**3 - a**11*z + 3*a**10*z**4 - 2*a**10*z**2 + a**9*z**7 + a**9*z**5 + a**9*z**3 + 3*a**8*z**8 - 6*a**8*z**6 + 7*a**8*z**4 - a**8 + 4*a**7*z**9 - 10*a**7*z**7 + 8*a**7*z**5 - a**7*z**3 + 2*a**6*z**10 + a**6*z**8 - 17*a**6*z**6 + 17*a**6*z**4 - 3*a**6*z**2 - a**6 + 9*a**5*z**9 - 29*a**5*z**7 + 23*a**5*z**5 - 5*a**5*z**3 - a**5*z + 2*a**4*z**10 + 2*a**4*z**8 - 26*a**4*z**6 + 28*a**4*z**4 - 8*a**4*z**2 + 5*a**3*z**9 - 17*a**3*z**7 + 13*a**3*z**5 - 2*a**3*z**3 + 4*a**2*z**8 - 15*a**2*z**6 + 15*a**2*z**4 - 3*a**2*z**2 - a**2 + a*z**7 - 3*a*z**5 + 2*a*z**3
12n_849,a**14*z**6 - a**14*z**4 + 5*a**13*z**7 - 9*a**13*z**5 + 4*a**13*z**3 + 10*a**12*z**8 - 21*a**12*z**6 + 12*a**12*z**4 - a**12*z**2 + 9*a**11*z**9 - 9*a**11*z**7 - 13*a**11*z**5 + 13*a**11*z**3 - 3*a**11*z + 3*a**10*z**10 + 18*a**10*z**8 - 52*a**10*z**6 + 34*a**10*z**4 - 8*a**10*z**2 + a**10 + 17*a**9*z**9 - 23*a**9*z**7 - 7*a**9*z**5 + 13*a**9*z**3 - 3*a**9*z + 3*a**8*z**10 + 16*a**8*z**8 - 41*a**8*z**6 + 32*a**8*z**4 - 12*a**8*z**2 + 2*a**8 + 8*a**7*z**9 - 6*a**7*z**7 + 2*a**7*z**3 - a**7*z + 8*a**6*z**8 - 11*a**6*z**6 + 17*a**6*z**4 - 13*a**6*z**2 + 3*a**6 + 3*a**5*z**7 + 3*a**5*z**5 - 2*a**5*z**3 - a**5*z + 6*a**4*z**4 - 8*a**4*z**2 + 3*a**4
12n_850,a**17*z**5 - 4*a**17*z**3 + 3*a**17*z + a**16*z**6 - 3*a**16*z**4 + a**16*z**2 + a**15*z**7 - 3*a**15*z**5 + 2*a**15*z**3 - a**15*z + a**14*z**8 - 5*a**14*z**6 + 10*a**14*z**4 - 7*a**14*z**2 + a**13*z**7 - 3*a**13*z**5 + 4*a**13*z**3 - a**13*z + a**12*z**6 - 3*a**12*z**4 + 6*a**12*z**2 - 2*a**12 + a**11*z**3 + a**11*z - a**10*z**6 + 4*a**10*z**4 - 3*a**10*z**2 - a**9*z**5 + 3*a**9*z**3 - 2*a**9*z + a**8*z**8 - 8*a**8*z**6 + 20*a**8*z**4 - 17*a**8*z**2 + 3*a**8
12n_851,a**15*z**7 - 6*a**15*z**5 + 11*a**15*z**3 - 6*a**15*z + a**14*z**8 - 5*a**14*z**6 + 6*a**14*z**4 - a**14*z**2 + 2*a**13*z**7 - 10*a**13*z**5 + 12*a**13*z**3 - 3*a**13*z + 2*a**12*z**6 - 10*a**12*z**4 + 10*a**12*z**2 - a**12 - 2*a**11*z**3 + a**11*z - a**10*z**6 + 4*a**10*z**4 - 7*a**10*z**2 + 2*a**10 - a**9*z**5 + 2*a**9*z**3 - 2*a**9*z + a**8*z**8 - 7*a**8*z**6 + 15*a**8*z**4 - 13*a**8*z**2 + 4*a**8 + a**7*z**7 - 5*a**7*z**5 + 5*a**7*z**3 + a**6*z**6 - 5*a**6*z**4 + 5*a**6*z**2
12n_852,3*a**5*z**5 - 6*a**5*z**3 + 2*a**5*z + a**4*z**8 + 4*a**4*z**6 - 11*a**4*z**4 + 6*a**4*z**2 - a**4 + 3*a**3*z**9 - 4*a**3*z**7 + 6*a**3*z**5 - 9*a**3*z**3 + 3*a**3*z + 2*a**2*z**10 + 2*a**2*z**8 - 4*a**2*z**6 - 3*a**2*z**4 + 5*a**2*z**2 - 2*a**2 + 10*a*z**9 - 18*a*z**7 + 12*a*z**5 - 3*a*z**3 + 2*z**10 + 11*z**8 - 29*z**6 + 24*z**4 - 6*z**2 + 7*z**9/a - 6*z**7/a - 4*z**5/a + 6*z**3/a - 2*z/a + 10*z**8/a**2 - 17*z**6/a**2 + 11*z**4/a**2 - 4*z**2/a**2 + 8*z**7/a**3 - 12*z**5/a**3 + 5*z**3/a**3 - z/a**3 + 4*z**6/a**4 - 5*z**4/a**4 + z**2/a**4 + z**5/a**5 - z**3/a**5
12n_853,3*a**4*z**4 - 3*a**4*z**2 + a**3*z**7 + 5*a**3*z**5 - 5*a**3*z**3 + a**3*z + 3*a**2*z**8 + 3*a**2*z**6 - 7*a**2*z**4 + 7*a**2*z**2 - 3*a**2 + 4*a*z**9 - a*z**7 + 2*z**10 + 5*z**8 - 3*z**6 - 16*z**4 + 19*z**2 - 5 + 10*z**9/a - 14*z**7/a + 2*z**5/a + 2*z**10/a**2 + 9*z**8/a**2 - 23*z**6/a**2 + 6*z**4/a**2 + 6*z**2/a**2 - 3/a**2 + 6*z**9/a**3 - 8*z**7/a**3 - 2*z**5/a**3 + z/a**3 + 7*z**8/a**4 - 16*z**6/a**4 + 10*z**4/a**4 - 2*z**2/a**4 + 4*z**7/a**5 - 9*z**5/a**5 + 5*z**3/a**5 + z**6/a**6 - 2*z**4/a**6 + z**2/a**6
12n_854,6*a**9*z**5 - 12*a**9*z**3 + 5*a**9*z + 3*a**8*z**8 - 9*a**8*z**4 + 5*a**8*z**2 - a**8 + 6*a**7*z**9 - 13*a**7*z**7 + 18*a**7*z**5 - 20*a**7*z**3 + 6*a**7*z + 3*a**6*z**10 + 5*a**6*z**8 - 20*a**6*z**6 + 16*a**6*z**4 - 5*a**6*z**2 + 15*a**5*z**9 - 32*a**5*z**7 + 24*a**5*z**5 - 6*a**5*z**3 + 3*a**4*z**10 + 13*a**4*z**8 - 43*a**4*z**6 + 44*a**4*z**4 - 16*a**4*z**2 + 2*a**4 + 9*a**3*z**9 - 11*a**3*z**7 + 7*a**3*z**3 - 2*a**3*z + 11*a**2*z**8 - 19*a**2*z**6 + 14*a**2*z**4 - 5*a**2*z**2 + 8*a*z**7 - 11*a*z**5 + 4*a*z**3 - a*z + 4*z**6 - 5*z**4 + z**2 + z**5/a - z**3/a
12n_855,3*a**4*z**4 - 4*a**4*z**2 + a**3*z**7 + 3*a**3*z**5 - 5*a**3*z**3 + 2*a**2*z**8 + 2*a**2*z**6 - 8*a**2*z**4 + 8*a**2*z**2 - 3*a**2 + 2*a*z**9 + a*z**7 - 5*a*z**5 + 6*a*z**3 - a*z + z**10 + 2*z**8 - 9*z**4 + 13*z**2 - 3 + 5*z**9/a - 11*z**7/a + 14*z**5/a - 10*z**3/a + 3*z/a + z**10/a**2 + 3*z**8/a**2 - 12*z**6/a**2 + 17*z**4/a**2 - 12*z**2/a**2 + a**(-2) + 3*z**9/a**3 - 9*z**7/a**3 + 16*z**5/a**3 - 17*z**3/a**3 + 4*z/a**3 + 3*z**8/a**4 - 9*z**6/a**4 + 11*z**4/a**4 - 9*z**2/a**4 + 2/a**4 + 2*z**7/a**5 - 6*z**5/a**5 + 4*z**3/a**5 + z**6/a**6 - 4*z**4/a**6 + 4*z**2/a**6
12n_856,3*a**2*z**6 - 13*a**2*z**4 + 14*a**2*z**2 - 3*a**2 + a*z**9 - 3*a*z**7 + a*z**5 - a*z**3 + 2*a*z + z**10 - 4*z**8 + 9*z**6 - 18*z**4 + 14*z**2 - 3 + 4*z**9/a - 19*z**7/a + 36*z**5/a - 34*z**3/a + 10*z/a + z**10/a**2 - z**8/a**2 - 5*z**6/a**2 + 12*z**4/a**2 - 9*z**2/a**2 + 3*z**9/a**3 - 13*z**7/a**3 + 27*z**5/a**3 - 24*z**3/a**3 + 8*z/a**3 + 3*z**8/a**4 - 8*z**6/a**4 + 10*z**4/a**4 - 2*z**2/a**4 + 3*z**7/a**5 - 6*z**5/a**5 + 6*z**3/a**5 + 3*z**6/a**6 - 6*z**4/a**6 + 5*z**2/a**6 - 1/a**6 + 2*z**5/a**7 - 3*z**3/a**7 + z**4/a**8 - 2*z**2/a**8
12n_857,a**3*z**7 - 2*a**3*z**5 + a**3*z**3 + 5*a**2*z**8 - 15*a**2*z**6 + 12*a**2*z**4 - a**2 + 8*a*z**9 - 24*a*z**7 + 18*a*z**5 - a*z**3 - a*z + 4*z**10 + 3*z**8 - 37*z**6 + 34*z**4 - 6*z**2 + 19*z**9/a - 53*z**7/a + 37*z**5/a - 9*z**3/a + 4*z**10/a**2 + 10*z**8/a**2 - 49*z**6/a**2 + 43*z**4/a**2 - 16*z**2/a**2 + 2/a**2 + 11*z**9/a**3 - 22*z**7/a**3 + 14*z**5/a**3 - 6*z**3/a**3 + z/a**3 + 12*z**8/a**4 - 26*z**6/a**4 + 29*z**4/a**4 - 15*z**2/a**4 + 3/a**4 + 6*z**7/a**5 - 3*z**5/a**5 + 4*z**3/a**5 - z/a**5 + z**6/a**6 + 8*z**4/a**6 - 5*z**2/a**6 + a**(-6) + 3*z**3/a**7 - z/a**7
12n_858,z**4 - 2*z**2 + 1 + 4*z**5/a - 4*z**3/a + z/a + 2*z**8/a**2 - 3*z**6/a**2 + 12*z**4/a**2 - 10*z**2/a**2 + a**(-2) + 4*z**9/a**3 - 11*z**7/a**3 + 23*z**5/a**3 - 15*z**3/a**3 + 4*z/a**3 + 2*z**10/a**4 + 3*z**8/a**4 - 16*z**6/a**4 + 29*z**4/a**4 - 18*z**2/a**4 + 3/a**4 + 10*z**9/a**5 - 24*z**7/a**5 + 24*z**5/a**5 - 13*z**3/a**5 + 4*z/a**5 + 2*z**10/a**6 + 8*z**8/a**6 - 30*z**6/a**6 + 28*z**4/a**6 - 14*z**2/a**6 + 3/a**6 + 6*z**9/a**7 - 9*z**7/a**7 - 4*z**5/a**7 + 3*z**3/a**7 + 7*z**8/a**8 - 16*z**6/a**8 + 8*z**4/a**8 - 3*z**2/a**8 + a**(-8) + 4*z**7/a**9 - 9*z**5/a**9 + 5*z**3/a**9 - z/a**9 + z**6/a**10 - 2*z**4/a**10 + z**2/a**10
12n_859,a**6*z**6 - 2*a**6*z**4 + a**6*z**2 + 4*a**5*z**7 - 8*a**5*z**5 + 4*a**5*z**3 + 8*a**4*z**8 - 18*a**4*z**6 + 14*a**4*z**4 - 7*a**4*z**2 + 2*a**4 + 8*a**3*z**9 - 13*a**3*z**7 + 4*a**3*z**5 - 3*a**3*z**3 + a**3*z + 3*a**2*z**10 + 12*a**2*z**8 - 40*a**2*z**6 + 33*a**2*z**4 - 14*a**2*z**2 + 3*a**2 + 16*a*z**9 - 30*a*z**7 + 15*a*z**5 - a*z**3 - 2*a*z + 3*z**10 + 12*z**8 - 34*z**6 + 29*z**4 - 11*z**2 + 3 + 8*z**9/a - 10*z**7/a + 6*z**5/a + z**3/a - 2*z/a + 8*z**8/a**2 - 13*z**6/a**2 + 18*z**4/a**2 - 13*z**2/a**2 + 3/a**2 + 3*z**7/a**3 + 3*z**5/a**3 - 5*z**3/a**3 + z/a**3 + 6*z**4/a**4 - 8*z**2/a**4 + 2/a**4
12n_860,3*a*z**5 - 4*a*z**3 + z**8 + 6*z**6 - 14*z**4 + 7*z**2 + 3*z**9/a - 4*z**5/a + 3*z**3/a - 2*z/a + 2*z**10/a**2 + 5*z**8/a**2 - 5*z**6/a**2 - 12*z**4/a**2 + 14*z**2/a**2 - 3/a**2 + 11*z**9/a**3 - 10*z**7/a**3 - 12*z**5/a**3 + 16*z**3/a**3 - 4*z/a**3 + 2*z**10/a**4 + 17*z**8/a**4 - 34*z**6/a**4 + 10*z**4/a**4 + 8*z**2/a**4 - 3/a**4 + 8*z**9/a**5 + z**7/a**5 - 21*z**5/a**5 + 13*z**3/a**5 - 2*z/a**5 + 13*z**8/a**6 - 18*z**6/a**6 + 4*z**4/a**6 + z**2/a**6 - 1/a**6 + 11*z**7/a**7 - 15*z**5/a**7 + 4*z**3/a**7 + 5*z**6/a**8 - 4*z**4/a**8 + z**5/a**9
12n_861,a**11*z**7 - 4*a**11*z**5 + 5*a**11*z**3 - 2*a**11*z + 3*a**10*z**8 - 11*a**10*z**6 + 12*a**10*z**4 - 4*a**10*z**2 + 4*a**9*z**9 - 12*a**9*z**7 + 7*a**9*z**5 + a**9*z**3 + 2*a**8*z**10 + a**8*z**8 - 17*a**8*z**6 + 12*a**8*z**4 + 2*a**8*z**2 - 2*a**8 + 9*a**7*z**9 - 25*a**7*z**7 + 17*a**7*z**5 - 7*a**7*z**3 + 2*a**7*z + 2*a**6*z**10 + 3*a**6*z**8 - 15*a**6*z**6 + 4*a**6*z**4 + 6*a**6*z**2 - 3*a**6 + 5*a**5*z**9 - 10*a**5*z**7 + 8*a**5*z**5 - 4*a**5*z**3 + 5*a**4*z**8 - 9*a**4*z**6 + 9*a**4*z**4 - a**4*z**2 - a**4 + 2*a**3*z**7 + 2*a**3*z**5 + 5*a**2*z**4 - a**2*z**2 - a**2 + a*z**3
12n_862,a**11*z**7 - 3*a**11*z**5 + 3*a**11*z**3 - a**11*z + 4*a**10*z**8 - 13*a**10*z**6 + 13*a**10*z**4 - 4*a**10*z**2 + 6*a**9*z**9 - 17*a**9*z**7 + 10*a**9*z**5 + 2*a**9*z**3 - a**9*z + 3*a**8*z**10 + 4*a**8*z**8 - 34*a**8*z**6 + 32*a**8*z**4 - 7*a**8*z**2 + 15*a**7*z**9 - 39*a**7*z**7 + 19*a**7*z**5 + 4*a**7*z**3 - 4*a**7*z + 3*a**6*z**10 + 11*a**6*z**8 - 47*a**6*z**6 + 41*a**6*z**4 - 15*a**6*z**2 + 3*a**6 + 9*a**5*z**9 - 15*a**5*z**7 + a**5*z**5 + 9*a**5*z**3 - 6*a**5*z + 11*a**4*z**8 - 25*a**4*z**6 + 30*a**4*z**4 - 18*a**4*z**2 + 5*a**4 + 6*a**3*z**7 - 5*a**3*z**5 + 7*a**3*z**3 - 3*a**3*z + a**2*z**6 + 8*a**2*z**4 - 6*a**2*z**2 + a**2 + 3*a*z**3 - a*z
12n_863,a**14*z**6 - 2*a**14*z**4 + a**14*z**2 + 4*a**13*z**7 - 9*a**13*z**5 + 6*a**13*z**3 - a**13*z + 7*a**12*z**8 - 14*a**12*z**6 + 7*a**12*z**4 - a**12*z**2 + 7*a**11*z**9 - 9*a**11*z**7 - 4*a**11*z**5 + 6*a**11*z**3 - 3*a**11*z + 3*a**10*z**10 + 9*a**10*z**8 - 29*a**10*z**6 + 18*a**10*z**4 - 4*a**10*z**2 + 15*a**9*z**9 - 28*a**9*z**7 + 15*a**9*z**5 - 4*a**9*z**3 + a**9*z + 3*a**8*z**10 + 10*a**8*z**8 - 27*a**8*z**6 + 18*a**8*z**4 - a**8*z**2 - a**8 + 8*a**7*z**9 - 12*a**7*z**7 + 13*a**7*z**5 - 9*a**7*z**3 + 3*a**7*z + 8*a**6*z**8 - 13*a**6*z**6 + 15*a**6*z**4 - 7*a**6*z**2 + 3*a**5*z**7 + 3*a**5*z**5 - 5*a**5*z**3 + 6*a**4*z**4 - 8*a**4*z**2 + 2*a**4
12n_864,3*a**8*z**4 - 3*a**8*z**2 + a**7*z**7 + 5*a**7*z**5 - 5*a**7*z**3 + a**7*z + 3*a**6*z**8 + 3*a**6*z**6 - 5*a**6*z**4 + 4*a**6*z**2 - a**6 + 4*a**5*z**9 + a**5*z**7 - 6*a**5*z**5 + 7*a**5*z**3 - 2*a**5*z + 2*a**4*z**10 + 8*a**4*z**8 - 15*a**4*z**6 + 4*a**4*z**4 + 3*a**4*z**2 + 11*a**3*z**9 - 14*a**3*z**7 - 5*a**3*z**5 + 10*a**3*z**3 - 4*a**3*z + 2*a**2*z**10 + 13*a**2*z**8 - 38*a**2*z**6 + 29*a**2*z**4 - 13*a**2*z**2 + 3*a**2 + 7*a*z**9 - 10*a*z**7 - 2*a*z**5 + 2*a*z**3 - a*z + 8*z**8 - 19*z**6 + 15*z**4 - 8*z**2 + 3 + 4*z**7/a - 8*z**5/a + 4*z**3/a + z**6/a**2 - 2*z**4/a**2 + z**2/a**2
12n_865,3*a**2*z**6 - 9*a**2*z**4 + 7*a**2*z**2 - a**2 + a*z**9 + a*z**7 - 10*a*z**5 + 10*a*z**3 - 2*a*z + z**10 + 2*z**8 - 9*z**6 + 3*z**4 + 1 + 6*z**9/a - 10*z**7/a - 6*z**5/a + 11*z**3/a - 4*z/a + z**10/a**2 + 11*z**8/a**2 - 35*z**6/a**2 + 34*z**4/a**2 - 18*z**2/a**2 + 3/a**2 + 5*z**9/a**3 - 2*z**7/a**3 - 14*z**5/a**3 + 16*z**3/a**3 - 5*z/a**3 + 9*z**8/a**4 - 17*z**6/a**4 + 15*z**4/a**4 - 7*z**2/a**4 + 2/a**4 + 9*z**7/a**5 - 15*z**5/a**5 + 13*z**3/a**5 - 3*z/a**5 + 6*z**6/a**6 - 6*z**4/a**6 + 3*z**2/a**6 + 3*z**5/a**7 - 2*z**3/a**7 + z**4/a**8 - z**2/a**8
